id,tipo,path,metodo,contesto,ruolo,livello,stato,evidenza,note
c273e8fe,endpoint,/api/v1/admin/users/invite,POST,Administration,admin,L1,✅ verificato,422: validazione attiva  endpoint raggiungibile,
953d13dd,endpoint,/api/v1/admin/users/no-2fa,GET,Administration,admin,L2,✅ verificato,admin 200 · utente 403,
1bbea6ff,endpoint,/api/v1/alerts/prometheus,POST,Administration,user,L1,⚠️ finding da aprire,errore server: 500,auth non dedotta: leggere il codice
ea7716ae,endpoint,/api/v1/logs,GET,Administration,admin,L2,✅ verificato,admin 200 · utente 403,
57cd96eb,endpoint,/api/v1/metrics/bgg-attempt,POST,Administration,user,L1,✅ verificato,204,
e1380b91,endpoint,/api/v1/status,GET,Administration,user,L2,✅ verificato,admin 404 · utente 404 — self-service  risorsa assente,
d58c8a82,endpoint,/api/v1/status-banner,GET,Administration,user,L2,✅ verificato,admin 204 · utente 204 — endpoint self-service,
935db23d,endpoint,/api/v1/users/{id:guid}/session-quota,GET,Administration,user,L2,✅ verificato,admin 403 · utente 200 — endpoint self-service,auth non dedotta: leggere il codice
a051e868,endpoint,/api/v1/users/{userId:guid}/chat-sessions/limit,GET,Administration,user,L2,✅ verificato,admin 403 · utente 200 — endpoint self-service,
98ac8c44,endpoint,/api/v1/users/{userId:guid}/chat-sessions/recent,GET,Administration,user,L2,✅ verificato,admin 403 · utente 200 — endpoint self-service,
f25443bc,endpoint,/api/v1/users/{userId:guid}/games/{gameId:guid}/chat-sessions,GET,Administration,user,L2,⚠️ finding da aprire,admin 200 · utente 403 — endpoint destinato all'utente ma risponde 403,
8713f6a9,endpoint,/api/v1/users/{userId:guid}/games/with-kb,GET,Administration,user,L2,✅ verificato,admin 403 · utente 200 — endpoint self-service,
ff7e7fbb,endpoint,/api/v1/users/{userId:guid}/library/entries/{entryId:guid}/pdf,POST,Administration,user,L1,✅ verificato,403: autorizzazione applicata,
4427210b,endpoint,/api/v1/users/{userId:guid}/llm-data,DELETE,Administration,admin,L1,✅ verificato,200,
e3e874f2,endpoint,/api/v1/users/interests,POST,Administration,user,L1,✅ verificato,200,
feae323d,endpoint,/api/v1/users/me,DELETE,Administration,user,L1,⚠️ finding da aprire,errore server: 500,
ed05059a,endpoint,/api/v1/users/me/2fa/status,GET,Administration,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,
f88537a1,endpoint,/api/v1/users/me/activity,GET,Administration,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,
c0b465a9,endpoint,/api/v1/users/me/ai-consent,GET,Administration,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,
0953e202,endpoint,/api/v1/users/me/ai-consent,PUT,Administration,user,L1,✅ verificato,400: validazione attiva  endpoint raggiungibile,
dcb2cc7d,endpoint,/api/v1/users/me/ai-usage,GET,Administration,user,L2,⚠️ finding da aprire,admin 500 · utente 500 — endpoint destinato all'utente ma risponde 500,
3ef108b4,endpoint,/api/v1/users/me/ai-usage/distributions,GET,Administration,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,
e6ed014b,endpoint,/api/v1/users/me/ai-usage/recent,GET,Administration,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,
531d54d2,endpoint,/api/v1/users/me/ai-usage/summary,GET,Administration,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,
7a7c1387,endpoint,/api/v1/users/me/devices,GET,Administration,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,auth non dedotta: leggere il codice
a22475d9,endpoint,/api/v1/users/me/devices/{deviceId:guid},DELETE,Administration,user,L1,🚫 non eseguito (irreversibile),agisce sul soggetto autenticato: cancellerebbe l account usato dall audit,auth non dedotta: leggere il codice
c525e3b0,endpoint,/api/v1/users/me/export,GET,Administration,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,
b96dedf1,endpoint,/api/v1/users/me/features,GET,Administration,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,
f19feaed,endpoint,/api/v1/users/me/games,GET,Administration,user,L2,✅ verificato,200 con page e pageSize: il 400 era per parametri mancanti  non un difetto,
0961e2f5,endpoint,/api/v1/users/me/hand,GET,Administration,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,
1477d4a3,endpoint,/api/v1/users/me/hand/{slotType},DELETE,Administration,user,L1,🚫 non eseguito (irreversibile),agisce sul soggetto autenticato: cancellerebbe l account usato dall audit,
6808ba92,endpoint,/api/v1/users/me/hand/{slotType},PUT,Administration,user,L1,✅ verificato,422: validazione attiva  endpoint raggiungibile,
8f4adf8f,endpoint,/api/v1/users/me/llm-data,DELETE,Administration,user,L1,🚫 non eseguito (irreversibile),agisce sul soggetto autenticato: cancellerebbe l account usato dall audit,
211a0080,endpoint,/api/v1/users/me/oauth-accounts,GET,Administration,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,auth non dedotta: leggere il codice
02bddd1c,endpoint,/api/v1/users/me/onboarding-dismiss,POST,Administration,user,L1,✅ verificato,200,
eee4bdb8,endpoint,/api/v1/users/me/onboarding-status,GET,Administration,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,
3385d5f3,endpoint,/api/v1/users/me/onboarding-wizard-seen,POST,Administration,user,L1,✅ verificato,200,
75a3b739,endpoint,/api/v1/users/me/quota,GET,Administration,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,
db97c374,endpoint,/api/v1/users/me/sessions,GET,Administration,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,auth non dedotta: leggere il codice
7b3b6cc8,endpoint,/api/v1/users/me/stats,GET,Administration,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,
77080dfb,endpoint,/api/v1/users/me/terms/accept,POST,Administration,user,L1,✅ verificato,200,
af076412,endpoint,/api/v1/users/me/terms/status,GET,Administration,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,
77b187fb,endpoint,/api/v1/users/me/upload-quota,GET,Administration,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,
c2459c04,endpoint,/api/v1/users/me/usage,GET,Administration,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,
e83456ac,endpoint,/api/v1/users/onboarding/complete,POST,Administration,user,L1,✅ verificato,200,
11b6076e,endpoint,/api/v1/users/preferences,GET,Administration,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,
dc8fa5c1,endpoint,/api/v1/users/preferences,PUT,Administration,user,L1,✅ verificato,422: validazione attiva  endpoint raggiungibile,
0bb3a664,endpoint,/api/v1/users/profile,GET,Administration,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,
220c115a,endpoint,/api/v1/users/profile,PUT,Administration,user,L1,✅ verificato,200,
c744767d,endpoint,/api/v1/users/profile/password,PUT,Administration,user,L1,✅ verificato,400: validazione attiva  endpoint raggiungibile,
e2f2c20a,endpoint,/api/v1/users/search,GET,Administration,user,L2,✅ verificato,200 con ?query=: il parametro si chiama query  non q,
e2f2c20a,endpoint,/api/v1/users/search,GET,Administration,user,L2,✅ verificato,200 con ?query=: il parametro si chiama query  non q,
0fb45824,endpoint,/api/v1/users/top-contributors,GET,Administration,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,
873f4340,endpoint,/status,GET,Administration,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,auth non dedotta: leggere il codice
877cb8bc,endpoint,/status/details,GET,Administration,admin,L2,⚠️ finding da aprire,admin 401 · utente 401 — admin riceve 401,
150f6aed,route,/admin,GET,Administration,admin,L1,✅ verificato,HTTP 200,
a7d92277,route,/admin/analytics,GET,Administration,admin,L1,✅ verificato,HTTP 200,
31acdd13,route,/admin/monitor,GET,Administration,admin,L1,✅ verificato,HTTP 200,
b9ed4551,route,/admin/monitor/containers,GET,Administration,admin,L1,⚠️ finding da triagare,HTTP 200 · [API Error] API request failed: Schema validation failed: Response validation failed for /api/v1/admin/operat,
2f6d3da4,route,/admin/monitor/grafana,GET,Administration,admin,L1,✅ verificato,HTTP 200,
f3fc5a69,route,/admin/monitor/logs,GET,Administration,admin,L1,✅ verificato,HTTP 200,
93e4bc8a,route,/admin/monitor/mau,GET,Administration,admin,L1,✅ verificato,HTTP 200,
ad2339a9,route,/admin/monitor/operations,GET,Administration,admin,L1,⚠️ finding da triagare,HTTP 200 · 500 http://localhost:3000/api/v1/resources/cache/metrics · 500 http://localhost:3000/api/v1/resources/databas,
ad811a50,route,/admin/monitor/service-calls,GET,Administration,admin,L1,✅ verificato,HTTP 200,
b044c032,route,/admin/monitor/services,GET,Administration,admin,L1,⚠️ finding da triagare,HTTP 200 · 500 http://localhost:3000/api/v1/resources/database/tables/top?limit=10 · Failed to load resource: the server,
e90b84fb,route,/admin/monitor/wikidata-dead-letters,GET,Administration,admin,L1,✅ verificato,HTTP 200,
50576a10,route,/admin/overview,GET,Administration,admin,L1,✅ verificato,HTTP 200,
5af974db,route,/admin/overview/activity,GET,Administration,admin,L1,✅ verificato,HTTP 200,
2edce285,route,/admin/overview/system,GET,Administration,admin,L1,✅ verificato,HTTP 200,
e2008cce,route,/admin/staging-access,GET,Administration,admin,L1,✅ verificato,HTTP 200,
a688d486,route,/admin/users,GET,Administration,admin,L1,✅ verificato,HTTP 200,
f3e20bd8,route,/admin/users/[id],GET,Administration,admin,L1,⚠️ finding da triagare,HTTP 200 · 404 http://localhost:3000/api/v1/admin/users/1353c2bb-cee9-4175-a990-24569e7f791e · 404 http://localhost:3000,param: id
42e1e23a,route,/admin/users/access-requests,GET,Administration,admin,L1,✅ verificato,HTTP 200,
dd82678f,route,/admin/users/activity,GET,Administration,admin,L1,✅ verificato,HTTP 200,
3399b610,route,/admin/users/invitations,GET,Administration,admin,L1,✅ verificato,HTTP 200,
d47d87aa,route,/admin/users/roles,GET,Administration,admin,L1,✅ verificato,HTTP 200,
45fb3136,endpoint,/api/v1/agent-memory/games/{gameId:guid}/memory,GET,AgentMemory,user,L2,✅ verificato,200 con houseRules valorizzate,
d61399d3,endpoint,/api/v1/agent-memory/games/{gameId:guid}/memory/glossary,GET,AgentMemory,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,
e94a0c12,endpoint,/api/v1/agent-memory/games/{gameId:guid}/memory/glossary,POST,AgentMemory,user,L1,✅ verificato,400: validazione attiva  endpoint raggiungibile,
84e9922f,endpoint,/api/v1/agent-memory/games/{gameId:guid}/memory/house-rules,POST,AgentMemory,user,L2,✅ verificato,204 con campo description; la regola compare in GET memory,
4b864f52,endpoint,/api/v1/agent-memory/games/{gameId:guid}/memory/house-rules/{ruleId:guid},DELETE,AgentMemory,user,L3,✅ verificato,204; regola rimossa  memoria torna a 0 regole,
94510c30,endpoint,/api/v1/agent-memory/games/{gameId:guid}/memory/house-rules/{ruleId:guid},PATCH,AgentMemory,user,L2,✅ verificato,204; descrizione aggiornata,
3e112ae9,endpoint,/api/v1/agent-memory/games/{gameId:guid}/memory/notes,POST,AgentMemory,user,L1,✅ verificato,400: validazione attiva  endpoint raggiungibile,
4503daae,endpoint,/api/v1/agent-memory/groups,POST,AgentMemory,user,L1,✅ verificato,422: validazione attiva  endpoint raggiungibile,
cf3c46a5,endpoint,/api/v1/agent-memory/groups/{groupId:guid},GET,AgentMemory,user,L1,⬜ non coperto,,
e835373e,endpoint,/api/v1/agent-memory/groups/{groupId:guid}/preferences,PUT,AgentMemory,user,L1,✅ verificato,404 su risorsa inesistente: gestito,
734b80cb,endpoint,/api/v1/agent-memory/house-rules/metadata,GET,AgentMemory,user,L2,⚠️ finding da aprire,admin 400 · utente 400 — endpoint destinato all'utente ma risponde 400,
eb82d435,endpoint,/api/v1/agent-memory/players/me/claim-guest,POST,AgentMemory,user,L1,✅ verificato,404,
dbf44e5c,endpoint,/api/v1/agent-memory/players/me/claimable-guests,GET,AgentMemory,user,L2,⚠️ finding da aprire,admin 400 · utente 400 — endpoint destinato all'utente ma risponde 400,
b0670b0e,endpoint,/api/v1/agent-memory/players/me/stats,GET,AgentMemory,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,
8905471b,endpoint,/api/v1/auth/2fa/disable,POST,Authentication,user,L1,✅ verificato,422: validazione attiva  endpoint raggiungibile,
21b1aab0,endpoint,/api/v1/auth/2fa/enable,POST,Authentication,user,L1,✅ verificato,422: validazione attiva  endpoint raggiungibile,
4c2e421f,endpoint,/api/v1/auth/2fa/setup,POST,Authentication,user,L1,✅ verificato,200,
a87d4b82,endpoint,/api/v1/auth/2fa/step-up,POST,Authentication,user,L1,✅ verificato,422: validazione attiva  endpoint raggiungibile,
c0960dd2,endpoint,/api/v1/auth/2fa/verify,POST,Authentication,user,L1,✅ verificato,422: validazione attiva  endpoint raggiungibile,auth non dedotta: leggere il codice
f97afa30,endpoint,/api/v1/auth/accept-invitation,POST,Authentication,user,L1,✅ verificato,400: validazione attiva  endpoint raggiungibile,auth non dedotta: leggere il codice
fb84debc,endpoint,/api/v1/auth/activate-account,POST,Authentication,user,L1,✅ verificato,400: validazione attiva  endpoint raggiungibile,auth non dedotta: leggere il codice
437cc8fe,endpoint,/api/v1/auth/admin/2fa/disable,POST,Authentication,user,L1,✅ verificato,400: validazione attiva  endpoint raggiungibile,
3987f8ea,endpoint,/api/v1/auth/csrf-token,GET,Authentication,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,auth non dedotta: leggere il codice
2fd04c70,endpoint,/api/v1/auth/email/resend,POST,Authentication,user,L1,✅ verificato,400: validazione attiva  endpoint raggiungibile,auth non dedotta: leggere il codice
fa55d992,endpoint,/api/v1/auth/email/verify,POST,Authentication,user,L1,✅ verificato,400: validazione attiva  endpoint raggiungibile,auth non dedotta: leggere il codice
a3f479f9,endpoint,/api/v1/auth/login,POST,Authentication,user,L3,✅ verificato,200+cookie+riga user_sessions; password errata 400 senza cookie; nessuna enumerazione utenti,auth non dedotta: leggere il codice
fce3ee7a,endpoint,/api/v1/auth/logout,POST,Authentication,user,L2,✅ verificato,200; /auth/me poi 401; sessione con RevokedAt valorizzato in DB,auth non dedotta: leggere il codice
97515c43,endpoint,/api/v1/auth/me,GET,Authentication,user,L2,✅ verificato,401 senza sessione; 200 con sessione valida,auth non dedotta: leggere il codice
52142a31,endpoint,/api/v1/auth/oauth/{provider}/callback,GET,Authentication,user,L1,⬜ non coperto,,auth non dedotta: leggere il codice
939cb976,endpoint,/api/v1/auth/oauth/{provider}/login,GET,Authentication,user,L1,⬜ non coperto,,auth non dedotta: leggere il codice
7753a6eb,endpoint,/api/v1/auth/oauth/{provider}/unlink,DELETE,Authentication,user,L1,✅ verificato,400: validazione attiva  endpoint raggiungibile,auth non dedotta: leggere il codice
3f5320f4,endpoint,/api/v1/auth/password-reset/confirm,PUT,Authentication,user,L1,✅ verificato,400: validazione attiva  endpoint raggiungibile,auth non dedotta: leggere il codice
089caccd,endpoint,/api/v1/auth/password-reset/request,POST,Authentication,user,L3,✅ verificato,200+email Mailpit+token in DB; email inesistente: risposta identica 0 email 0 token,auth non dedotta: leggere il codice
c55f53af,endpoint,/api/v1/auth/password-reset/verify,GET,Authentication,user,L2,⚠️ finding da aprire,admin 400 · utente 400 — endpoint destinato all'utente ma risponde 400,auth non dedotta: leggere il codice
7ffcd528,endpoint,/api/v1/auth/register,POST,Authentication,user,L1,✅ verificato,403: autorizzazione applicata,auth non dedotta: leggere il codice
d1f67d5b,endpoint,/api/v1/auth/registration-mode,GET,Authentication,user,L2,✅ verificato,publicRegistrationEnabled=false; /register mostra il modulo di richiesta accesso,auth non dedotta: leggere il codice
6c48c57b,endpoint,/api/v1/auth/request-access,POST,Authentication,user,L3,✅ verificato,202; riga Pending in access_requests; messaggio non rivela l esistenza dell email,auth non dedotta: leggere il codice
d307f18e,endpoint,/api/v1/auth/session/extend,POST,Authentication,user,L1,✅ verificato,200,auth non dedotta: leggere il codice
47c2be19,endpoint,/api/v1/auth/session/status,GET,Authentication,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,auth non dedotta: leggere il codice
da448601,endpoint,/api/v1/auth/sessions/{sessionId:guid}/extend,POST,Authentication,user,L1,✅ verificato,400: validazione attiva  endpoint raggiungibile,
