"FilePath","WarningCount","Rules","SampleMessages","FirstSeen"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Infrastructure\Secrets\InfisicalSecretsClient.cs","44","CA1031;CA1062;MA0004;MA0048;S2139;S6667","File name must match type name (record InfisicalAuthResponse) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0048.md) || File name must match type name (record InfisicalSecretResponse) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0048.md) || File name must match type name (record InfisicalSecret) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0048.md)","2025-12-13T19:34:35.4642806+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\Administration\Infrastructure\Services\Formatters\IReportFormatter.cs","14","MA0016;MA0048","File name must match type name (record ReportContent) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0048.md) || File name must match type name (record ReportSection) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0048.md) || File name must match type name (record ReportDataRow) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0048.md)","2025-12-13T19:34:35.3630555+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\KnowledgeBase\Application\Evaluation\Services\DatasetEvaluationService.cs","14","CA1031;CA1062;MA0051","Method is too long (79 lines; maximum allowed: 60) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0051.md) || Modificare 'EvaluateSampleAsync' in modo da rilevare un tipo di eccezione consentito pi├╣ specifico o generare di nuovo l'eccezione (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1031) || Nel metodo visibile esternamente 'EvaluationMetrics DatasetEvaluationService.ComputeMetrics(IReadOnlyList<EvaluationSampleResult> sampleResults)' convalidare il parametro 'sampleResults' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)","2025-12-13T19:34:35.4126758+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\DocumentProcessing\Infrastructure\External\ITextPdfTableExtractor.cs","14","CA1031;MA0051","Method is too long (72 lines; maximum allowed: 60) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0051.md) || Modificare 'ExtractTablesFromPdf' in modo da rilevare un tipo di eccezione consentito pi├╣ specifico o generare di nuovo l'eccezione (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1031) || Modificare 'ExtractTablesFromPdf' in modo da rilevare un tipo di eccezione consentito pi├╣ specifico o generare di nuovo l'eccezione (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1031)","2025-12-13T19:34:35.3961083+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\DocumentProcessing\Infrastructure\External\DocnetPdfTextExtractor.cs","14","CA1031;CA1062;MA0051;S2325","Method is too long (123 lines; maximum allowed: 60) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0051.md) || Method is too long (72 lines; maximum allowed: 60) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0051.md) || Nel metodo visibile esternamente 'Task<TextExtractionResult> DocnetPdfTextExtractor.ExtractTextAsync(Stream pdfStream, bool enableOcrFallback = true, CancellationToken ct = default(CancellationToken))' convalidare il parametro 'pdfStream' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)","2025-12-13T19:34:35.3956632+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\DocumentProcessing\Application\Commands\UploadChunkCommandHandler.cs","14","CA1031;CA1062;CS8602;MA0051;S2325","Dereferenziamento di un possibile riferimento Null. || Dereferenziamento di un possibile riferimento Null. || Nel metodo visibile esternamente 'Task<UploadChunkResult> UploadChunkCommandHandler.Handle(UploadChunkCommand request, CancellationToken cancellationToken)' convalidare il parametro 'request' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)","2025-12-13T19:34:35.3854889+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\KnowledgeBase\Application\Queries\GetSharedThread\GetSharedThreadQueryHandler.cs","14","CA1031;CA1062;MA0004;MA0051","Method is too long (71 lines; maximum allowed: 60) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0051.md) || Use Task.ConfigureAwait(false) if the current SynchronizationContext is not needed (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0004.md) || Use Task.ConfigureAwait(false) if the current SynchronizationContext is not needed (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0004.md)","2025-12-13T19:34:35.4207473+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Services\PromptEvaluationService.cs","14","CA1062;MA0051;S2139","Method is too long (67 lines; maximum allowed: 60) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0051.md) || Method is too long (101 lines; maximum allowed: 60) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0051.md) || Either log this exception and handle it, or rethrow it with some contextual information. (https://rules.sonarsource.com/csharp/RSPEC-2139)","2025-12-13T19:34:35.4921002+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\Administration\Application\Handlers\BulkImportUsersCommandHandler.cs","14","CA1031;CA1062;MA0004;MA0051;S1172;S2325;S3267","Make 'ValidateCsvAndParseUsersAsync' a static method. (https://rules.sonarsource.com/csharp/RSPEC-2325) || Remove this unused method parameter 'cancellationToken'. (https://rules.sonarsource.com/csharp/RSPEC-1172) || Use Task.ConfigureAwait(false) if the current SynchronizationContext is not needed (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0004.md)","2025-12-13T19:34:35.3324851+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Services\OAuthService.cs","14","CA1062;S1075;S3267","Nel metodo visibile esternamente 'OAuthService.OAuthService(MeepleAiDbContext db, IEncryptionService encryption, ILogger<OAuthService> logger, IHttpClientFactory httpClientFactory, IOptions<OAuthConfiguration> config, IMediator mediator, IOAuthStateStore stateStore, TimeProvider? timeProvider = null)' convalidare il parametro 'config' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) || Nel metodo visibile esternamente 'Task<string> OAuthService.GetAuthorizationUrlAsync(string provider, string state)' convalidare il parametro 'provider' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) || Nel metodo visibile esternamente 'Task<OAuthTokenResponse> OAuthService.ExchangeCodeForTokenAsync(string provider, string code)' convalidare il parametro 'provider' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)","2025-12-13T19:34:35.4901726+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Services\KeywordSearchService.cs","12","MA0051;S2139;S2325","Method is too long (99 lines; maximum allowed: 60) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0051.md) || Either log this exception and handle it, or rethrow it with some contextual information. (https://rules.sonarsource.com/csharp/RSPEC-2139) || Method is too long (74 lines; maximum allowed: 60) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0051.md)","2025-12-13T19:34:35.4885550+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Middleware\SecurityHeadersMiddleware.cs","12","CA1031;CA1062;MA0051","Nel metodo visibile esternamente 'IServiceCollection SecurityHeadersMiddlewareExtensions.AddSecurityHeaders(IServiceCollection services, IConfiguration configuration)' convalidare il parametro 'configuration' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) || Method is too long (121 lines; maximum allowed: 60) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0051.md) || Nel metodo visibile esternamente 'Task SecurityHeadersMiddleware.InvokeAsync(HttpContext context)' convalidare il parametro 'context' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)","2025-12-13T19:34:35.4705937+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Routing\GameEndpoints.cs","12","MA0051;S1481","Method is too long (490 lines; maximum allowed: 60) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0051.md) || Remove the unused local variable 'session'. (https://rules.sonarsource.com/csharp/RSPEC-1481) || Remove the unused local variable 'session'. (https://rules.sonarsource.com/csharp/RSPEC-1481)","2025-12-13T19:34:35.4794480+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\GameManagement\Infrastructure\Persistence\GameFAQRepository.cs","12","CA1062;MA0004;S101","Rename class 'GameFAQRepository' to match pascal case naming rules, consider using 'GameFaqRepository'. (https://rules.sonarsource.com/csharp/RSPEC-101) || Nel metodo visibile esternamente 'Task GameFAQRepository.AddAsync(GameFAQ faq, CancellationToken cancellationToken = default(CancellationToken))' convalidare il parametro 'faq' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) || Use Task.ConfigureAwait(false) if the current SynchronizationContext is not needed (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0004.md)","2025-12-13T19:34:35.4112631+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Routing\ReportingEndpoints.cs","12","MA0002;MA0048;MA0051","File name must match type name (record GenerateReportRequest) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0048.md) || File name must match type name (record ScheduleReportRequest) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0048.md) || File name must match type name (record UpdateScheduleRequest) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0048.md)","2025-12-13T19:34:35.4810470+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Routing\AdminUserEndpoints.cs","12","MA0016;MA0051;S1481","Prefer using collection abstraction instead of implementation (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0016.md) || Prefer using collection abstraction instead of implementation (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0016.md) || Prefer using collection abstraction instead of implementation (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0016.md)","2025-12-13T19:34:35.4762153+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\Authentication\Application\Handlers\BulkImportApiKeysCommandHandler.cs","12","CA1031;CA1062;MA0004;MA0051;S1172;S2325","Make 'ValidateCsvAndParseAsync' a static method. (https://rules.sonarsource.com/csharp/RSPEC-2325) || Remove this unused method parameter 'cancellationToken'. (https://rules.sonarsource.com/csharp/RSPEC-1172) || Use Task.ConfigureAwait(false) if the current SynchronizationContext is not needed (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0004.md)","2025-12-13T19:34:35.3745766+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Routing\WorkflowEndpoints.cs","12","MA0051;S1481","Method is too long (301 lines; maximum allowed: 60) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0051.md) || Remove the unused local variable 'session'. (https://rules.sonarsource.com/csharp/RSPEC-1481) || Remove the unused local variable 'session'. (https://rules.sonarsource.com/csharp/RSPEC-1481)","2025-12-13T19:34:35.4832807+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Services\AdminStatsService.cs","12","CA1062;MA0051;S1172;S1905","Nel metodo visibile esternamente 'Task<DashboardStatsDto> AdminStatsService.GetDashboardStatsAsync(AnalyticsQueryParams queryParams, CancellationToken cancellationToken = default(CancellationToken))' convalidare il parametro 'queryParams' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) || Method is too long (120 lines; maximum allowed: 60) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0051.md) || Remove this unnecessary cast to 'double?'. (https://rules.sonarsource.com/csharp/RSPEC-1905)","2025-12-13T19:34:35.4835232+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\Extensions\ObservabilityServiceExtensions.cs","12","CA1062;MA0051;S1075","Nel metodo visibile esternamente 'IServiceCollection ObservabilityServiceExtensions.AddObservabilityServices(IServiceCollection services, IConfiguration configuration, IWebHostEnvironment environment)' convalidare il parametro 'configuration' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) || Method is too long (105 lines; maximum allowed: 60) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0051.md) || Method is too long (64 lines; maximum allowed: 60) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0051.md)","2025-12-13T19:34:35.4541089+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\Administration\Domain\Entities\AdminReport.cs","12","MA0002;MA0009;S3236","Remove this argument from the method call; it hides the caller information. (https://rules.sonarsource.com/csharp/RSPEC-3236) || Remove this argument from the method call; it hides the caller information. (https://rules.sonarsource.com/csharp/RSPEC-3236) || Remove this argument from the method call; it hides the caller information. (https://rules.sonarsource.com/csharp/RSPEC-3236)","2025-12-13T19:34:35.3583994+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\KnowledgeBase\Application\Handlers\StreamSetupGuideQueryHandler.cs","12","CA1062;MA0051;S1066;S2325;S3400","Nel metodo visibile esternamente 'IAsyncEnumerable<RagStreamingEvent> StreamSetupGuideQueryHandler.Handle(StreamSetupGuideQuery query, CancellationToken cancellationToken)' convalidare il parametro 'query' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) || Method is too long (86 lines; maximum allowed: 60) (https://github.com/meziantou/Meziantou.Analyzer/blob/main/docs/Rules/MA0051.md) || Merge this if statement with the enclosing one. (https://rules.sonarsource.com/csharp/RSPEC-1066)","2025-12-13T19:34:35.4198613+01:00"
"D:\Repositories\meepleai-monorepo-frontend\meepleai-monorepo\apps\api\src\Api\BoundedContexts\Authentication\Infrastructure\Persistence\OAuthAccountRepository.cs","12","CA1062","Nel metodo visibile esternamente 'Task<OAuthAccount?> OAuthAccountRepository.GetByUserIdAndProviderAsync(Guid userId, string provider, CancellationToken cancellationToken = default(CancellationToken))' convalidare il parametro 'provider' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) || Nel metodo visibile esternamente 'Task<OAuthAccount?> OAuthAccountRepository.GetByProviderUserIdAsync(string provider, string providerUserId, CancellationToken cancellationToken = default(CancellationToken))' convalidare il parametro 'provider' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062) || Nel metodo visibile esternamente 'Task OAuthAccountRepository.AddAsync(OAuthAccount entity, CancellationToken cancellationToken = default(CancellationToken))' convalidare il parametro 'entity' in modo che non sia Null prima di usarlo. Se appropriato, generare un'eccezione 'ArgumentNullException' quando l'argomento ├¿ 'null'. (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/quality-rules/ca1062)","2025-12-13T19:34:35.3830489+01:00"
